model-1581380785,1581380865.741,0.67,0.21,0.7,0.19
model-1581380785,1581380865.905,0.75,0.15,0.74,0.18
model-1581380785,1581380866.071,0.78,0.17,0.73,0.18
model-1581380785,1581380866.245,0.74,0.19,0.77,0.15
model-1581380785,1581380866.413,0.72,0.17,0.75,0.17
model-1581380785,1581380866.58,0.73,0.19,0.73,0.18
model-1581380785,1581380866.743,0.74,0.16,0.79,0.17
model-1581380785,1581380866.908,0.67,0.22,0.76,0.16
model-1581380785,1581380867.07,0.7,0.18,0.71,0.18
model-1581380785,1581380867.23,0.82,0.15,0.76,0.17
model-1581380785,1581380867.4,0.76,0.18,0.73,0.18
model-1581380785,1581380867.573,0.68,0.21,0.72,0.18
model-1581380785,1581380867.739,0.8,0.16,0.82,0.14
model-1581380785,1581380867.904,0.83,0.12,0.78,0.19
model-1581380785,1581380868.073,0.73,0.19,0.8,0.15
model-1581380785,1581380868.242,0.78,0.15,0.77,0.15
model-1581380785,1581380868.409,0.76,0.17,0.75,0.17
model-1581380785,1581380868.578,0.8,0.14,0.77,0.18
model-1581380785,1581380868.744,0.75,0.16,0.8,0.17
model-1581380785,1581380868.917,0.78,0.16,0.8,0.18
model-1581380785,1581380869.083,0.75,0.16,0.75,0.17
model-1581380785,1581380869.244,0.79,0.15,0.8,0.16
model-1581380785,1581380869.407,0.65,0.23,0.7,0.2
model-1581380785,1581380869.574,0.71,0.18,0.79,0.14
model-1581380785,1581380869.739,0.77,0.15,0.79,0.15
model-1581380785,1581380869.903,0.79,0.16,0.75,0.18
model-1581380785,1581380870.069,0.78,0.15,0.75,0.17
model-1581380785,1581380870.244,0.84,0.13,0.71,0.2
model-1581380785,1581380870.41,0.76,0.18,0.8,0.16
model-1581380785,1581380870.57,0.8,0.16,0.65,0.21
model-1581380785,1581380870.738,0.79,0.14,0.68,0.2
model-1581380785,1581380870.899,0.78,0.15,0.78,0.14
model-1581380785,1581380871.07,0.76,0.16,0.73,0.16
model-1581380785,1581380871.245,0.75,0.16,0.74,0.19
model-1581380785,1581380871.417,0.78,0.14,0.69,0.23
model-1581380785,1581380871.585,0.74,0.17,0.65,0.24
model-1581380785,1581380871.749,0.71,0.19,0.67,0.19
model-1581380785,1581380871.909,0.74,0.2,0.75,0.17
model-1581380785,1581380872.071,0.75,0.15,0.66,0.22
model-1581380785,1581380872.238,0.68,0.22,0.68,0.2
model-1581380785,1581380872.404,0.72,0.19,0.73,0.18
model-1581380785,1581380872.571,0.75,0.16,0.7,0.19
model-1581380785,1581380872.738,0.73,0.19,0.72,0.19
model-1581380785,1581380872.909,0.68,0.21,0.72,0.18
model-1581380785,1581380873.079,0.71,0.18,0.75,0.19
model-1581380785,1581380873.243,0.68,0.21,0.78,0.16
model-1581380785,1581380873.414,0.78,0.16,0.7,0.2
model-1581380785,1581380873.575,0.73,0.18,0.64,0.22
model-1581380785,1581380873.739,0.72,0.19,0.69,0.21
model-1581380785,1581380873.907,0.71,0.19,0.72,0.18
model-1581380785,1581380874.082,0.69,0.19,0.73,0.18
model-1581380785,1581380874.249,0.79,0.15,0.83,0.14
model-1581380785,1581380874.415,0.75,0.15,0.68,0.19
model-1581380785,1581380874.577,0.67,0.19,0.84,0.13
model-1581380785,1581380874.738,0.72,0.2,0.86,0.12
model-1581380785,1581380874.919,0.71,0.17,0.81,0.15
model-1581380785,1581380875.084,0.81,0.14,0.79,0.16
model-1581380785,1581380875.255,0.65,0.2,0.76,0.16
model-1581380785,1581380875.421,0.81,0.15,0.75,0.15
model-1581380785,1581380875.595,0.79,0.15,0.78,0.16
model-1581380785,1581380875.764,0.71,0.17,0.76,0.16
model-1581380785,1581380875.927,0.81,0.16,0.83,0.14
model-1581380785,1581380876.097,0.76,0.17,0.72,0.19
model-1581380785,1581380876.261,0.8,0.14,0.75,0.16
model-1581380785,1581380876.429,0.75,0.16,0.69,0.17
model-1581380785,1581380876.595,0.77,0.16,0.76,0.18
model-1581380785,1581380876.76,0.8,0.15,0.81,0.15
model-1581380785,1581380876.926,0.81,0.16,0.76,0.19
model-1581380785,1581380877.094,0.82,0.13,0.7,0.19
model-1581380785,1581380877.259,0.77,0.15,0.7,0.2
model-1581380785,1581380877.425,0.79,0.15,0.71,0.17
model-1581380785,1581380877.596,0.8,0.14,0.74,0.18
model-1581380785,1581380877.762,0.73,0.18,0.73,0.19
model-1581380785,1581380877.93,0.76,0.18,0.68,0.18
model-1581380785,1581380878.096,0.73,0.17,0.72,0.19
model-1581380785,1581380878.26,0.82,0.14,0.67,0.2
model-1581380785,1581380878.422,0.77,0.16,0.73,0.16
model-1581380785,1581380878.588,0.7,0.18,0.76,0.15
model-1581380785,1581380878.757,0.81,0.15,0.67,0.21
model-1581380785,1581380878.932,0.67,0.23,0.65,0.23
model-1581380785,1581380879.095,0.73,0.18,0.73,0.2
model-1581380785,1581380879.265,0.79,0.14,0.8,0.17
model-1581380785,1581380879.431,0.8,0.15,0.71,0.19
model-1581380785,1581380879.598,0.76,0.14,0.76,0.14
model-1581380785,1581380879.771,0.74,0.16,0.77,0.17
model-1581380785,1581380879.932,0.74,0.16,0.79,0.16
model-1581380785,1581380880.099,0.7,0.19,0.78,0.17
model-1581380785,1581380880.269,0.81,0.12,0.73,0.19
model-1581380785,1581380880.433,0.74,0.19,0.81,0.14
model-1581380785,1581380880.598,0.78,0.16,0.82,0.15
model-1581380785,1581380880.765,0.78,0.17,0.78,0.16
model-1581380785,1581380880.93,0.78,0.14,0.7,0.21
model-1581380785,1581380881.099,0.73,0.17,0.72,0.19
model-1581380785,1581380881.267,0.73,0.17,0.81,0.16
model-1581380785,1581380881.429,0.77,0.14,0.74,0.18
model-1581380785,1581380881.598,0.8,0.15,0.69,0.19
model-1581380785,1581380881.768,0.83,0.14,0.79,0.14
model-1581380785,1581380881.934,0.79,0.14,0.76,0.17
model-1581380785,1581380882.105,0.85,0.11,0.77,0.16
model-1581380785,1581380882.271,0.76,0.18,0.77,0.15
model-1581380785,1581380882.441,0.8,0.14,0.75,0.18
model-1581380785,1581380882.604,0.8,0.16,0.64,0.22
model-1581380785,1581380882.771,0.77,0.15,0.72,0.17
model-1581380785,1581380882.939,0.81,0.17,0.79,0.16
model-1581380785,1581380883.108,0.75,0.16,0.77,0.17
model-1581380785,1581380883.283,0.79,0.14,0.72,0.18
model-1581380785,1581380883.446,0.85,0.12,0.71,0.21
model-1581380785,1581380883.61,0.83,0.14,0.71,0.17
model-1581380785,1581380883.776,0.85,0.13,0.71,0.17
model-1581380785,1581380883.943,0.78,0.13,0.78,0.14
model-1581380785,1581380884.129,0.81,0.15,0.73,0.18
model-1581380785,1581380884.286,0.63,0.24,0.74,0.18
model-1581380785,1581380884.446,0.82,0.14,0.77,0.16
model-1581380785,1581380884.612,0.81,0.17,0.67,0.2
model-1581380785,1581380884.778,0.78,0.15,0.86,0.12
model-1581380785,1581380884.945,0.72,0.18,0.69,0.2
model-1581380785,1581380885.109,0.81,0.14,0.72,0.19
model-1581380785,1581380885.275,0.79,0.17,0.74,0.18
model-1581380785,1581380885.438,0.69,0.18,0.76,0.16
model-1581380785,1581380885.606,0.81,0.14,0.72,0.17
model-1581380785,1581380885.771,0.73,0.16,0.71,0.21
model-1581380785,1581380885.94,0.68,0.21,0.74,0.18
model-1581380785,1581380886.107,0.82,0.13,0.76,0.18
model-1581380785,1581380886.278,0.76,0.16,0.78,0.16
model-1581380785,1581380886.44,0.74,0.17,0.75,0.17
model-1581380785,1581380886.617,0.76,0.16,0.75,0.18
model-1581380785,1581380886.785,0.77,0.16,0.82,0.15
model-1581380785,1581380886.952,0.78,0.15,0.78,0.17
model-1581380785,1581380887.125,0.86,0.12,0.8,0.14
model-1581380785,1581380887.29,0.8,0.13,0.78,0.15
model-1581380785,1581380887.452,0.73,0.18,0.79,0.15
model-1581380785,1581380887.618,0.77,0.15,0.81,0.13
model-1581380785,1581380887.786,0.81,0.14,0.72,0.19
model-1581380785,1581380887.964,0.78,0.15,0.77,0.16
model-1581380785,1581380888.13,0.73,0.17,0.82,0.14
model-1581380785,1581380888.298,0.81,0.13,0.82,0.13
model-1581380785,1581380888.464,0.71,0.19,0.79,0.16
model-1581380785,1581380888.63,0.86,0.11,0.8,0.15
model-1581380785,1581380888.799,0.69,0.18,0.8,0.15
model-1581380785,1581380888.97,0.82,0.13,0.76,0.19
model-1581380785,1581380889.138,0.84,0.12,0.79,0.16
model-1581380785,1581380889.304,0.79,0.16,0.77,0.17
model-1581380785,1581380889.467,0.75,0.18,0.78,0.15
model-1581380785,1581380889.637,0.83,0.14,0.7,0.19
model-1581380785,1581380889.816,0.81,0.14,0.73,0.19
model-1581380785,1581380889.983,0.8,0.14,0.78,0.15
model-1581380785,1581380890.147,0.8,0.13,0.76,0.18
model-1581380785,1581380890.305,0.8,0.16,0.79,0.15
model-1581380785,1581380890.469,0.76,0.16,0.75,0.15
model-1581380785,1581380890.639,0.74,0.18,0.75,0.14
model-1581380785,1581380890.809,0.72,0.2,0.74,0.19
model-1581380785,1581380890.984,0.71,0.16,0.86,0.12
model-1581380785,1581380891.145,0.74,0.18,0.77,0.17
model-1581380785,1581380891.313,0.81,0.14,0.84,0.14
model-1581380785,1581380891.478,0.81,0.14,0.72,0.2
model-1581380785,1581380891.645,0.81,0.13,0.76,0.17
model-1581380785,1581380891.813,0.8,0.14,0.7,0.18
model-1581380785,1581380891.983,0.71,0.18,0.72,0.19
model-1581380785,1581380892.15,0.72,0.17,0.68,0.19
model-1581380785,1581380892.317,0.76,0.16,0.75,0.16
model-1581380785,1581380892.481,0.75,0.17,0.72,0.18
model-1581380785,1581380892.648,0.77,0.15,0.71,0.17
model-1581380785,1581380892.814,0.76,0.17,0.66,0.19
model-1581380785,1581380892.985,0.76,0.16,0.84,0.12
model-1581380785,1581380893.152,0.78,0.16,0.77,0.15
model-1581380785,1581380893.32,0.83,0.15,0.7,0.19
model-1581380785,1581380893.486,0.76,0.17,0.73,0.2
model-1581380785,1581380893.656,0.8,0.15,0.74,0.18
model-1581380785,1581380893.822,0.78,0.14,0.75,0.16
model-1581380785,1581380893.983,0.78,0.14,0.8,0.16
model-1581380785,1581380894.146,0.83,0.13,0.75,0.17
model-1581380785,1581380894.318,0.76,0.17,0.74,0.17
model-1581380785,1581380894.483,0.74,0.16,0.71,0.19
model-1581380785,1581380894.653,0.75,0.18,0.82,0.16
model-1581380785,1581380894.818,0.77,0.14,0.8,0.15
model-1581380785,1581380894.991,0.77,0.15,0.76,0.18
model-1581380785,1581380895.148,0.72,0.19,0.7,0.19
model-1581380785,1581380895.315,0.81,0.14,0.73,0.17
model-1581380785,1581380895.482,0.84,0.13,0.77,0.15
model-1581380785,1581380895.655,0.85,0.11,0.76,0.17
model-1581380785,1581380895.822,0.75,0.18,0.71,0.19
model-1581380785,1581380895.984,0.7,0.2,0.68,0.22
model-1581380785,1581380896.152,0.87,0.12,0.73,0.17
model-1581380785,1581380896.321,0.82,0.14,0.76,0.18
model-1581380785,1581380896.489,0.74,0.16,0.74,0.17
model-1581380785,1581380896.657,0.81,0.14,0.73,0.18
model-1581380785,1581380896.824,0.7,0.19,0.74,0.19
model-1581380785,1581380896.996,0.75,0.15,0.81,0.15
model-1581380785,1581380897.166,0.79,0.15,0.71,0.18
model-1581380785,1581380897.334,0.88,0.09,0.7,0.2
model-1581380785,1581380897.494,0.69,0.2,0.76,0.16
model-1581380785,1581380897.661,0.74,0.16,0.82,0.13
model-1581380785,1581380897.824,0.76,0.17,0.77,0.16
model-1581380785,1581380897.991,0.76,0.16,0.76,0.15
model-1581380785,1581380898.16,0.77,0.16,0.79,0.14
model-1581380785,1581380898.326,0.78,0.17,0.73,0.18
model-1581380785,1581380898.492,0.78,0.15,0.78,0.16
model-1581380785,1581380898.659,0.74,0.17,0.73,0.18
model-1581380785,1581380898.822,0.83,0.12,0.77,0.14
model-1581380785,1581380898.989,0.84,0.13,0.71,0.2
model-1581380785,1581380899.153,0.76,0.16,0.77,0.18
model-1581380785,1581380899.32,0.72,0.19,0.76,0.19
model-1581380785,1581380899.482,0.79,0.15,0.71,0.19
model-1581380785,1581380899.652,0.75,0.17,0.75,0.17
model-1581380785,1581380899.815,0.73,0.19,0.7,0.18
model-1581380785,1581380899.984,0.87,0.11,0.69,0.2
model-1581380785,1581380900.152,0.74,0.17,0.81,0.16
model-1581380785,1581380900.32,0.76,0.16,0.76,0.17
model-1581380785,1581380900.453,0.81,0.14,0.73,0.18
model-1581649223,1581649226.014,0.5,0.25,0.49,0.25
model-1581649223,1581649226.202,0.46,0.25,0.46,0.25
model-1581649223,1581649226.374,0.53,0.25,0.53,0.25
model-1581649223,1581649226.541,0.51,0.25,0.47,0.25
model-1581649223,1581649226.709,0.49,0.25,0.53,0.25
model-1581649223,1581649226.872,0.56,0.25,0.56,0.25
model-1581649223,1581649227.037,0.53,0.25,0.56,0.25
model-1581649223,1581649227.198,0.46,0.25,0.53,0.25
model-1581649223,1581649227.365,0.51,0.25,0.47,0.25
model-1581649223,1581649227.534,0.49,0.25,0.53,0.25
model-1581649223,1581649227.695,0.64,0.25,0.57,0.25
model-1581649223,1581649227.857,0.57,0.25,0.5,0.25
model-1581649223,1581649228.024,0.5,0.25,0.55,0.25
model-1581649223,1581649228.188,0.56,0.25,0.57,0.24
model-1581649223,1581649228.351,0.53,0.25,0.54,0.24
model-1581649223,1581649228.528,0.6,0.24,0.5,0.25
model-1581649223,1581649228.683,0.59,0.25,0.63,0.24
model-1581649223,1581649228.852,0.54,0.25,0.6,0.23
model-1581649223,1581649229.02,0.49,0.25,0.54,0.25
model-1581649223,1581649229.189,0.61,0.24,0.55,0.24
model-1581649223,1581649229.354,0.54,0.25,0.55,0.24
model-1581649223,1581649229.516,0.45,0.25,0.58,0.24
model-1581649223,1581649229.679,0.52,0.24,0.51,0.25
model-1581649223,1581649229.843,0.44,0.26,0.57,0.24
model-1581649223,1581649230.011,0.46,0.25,0.47,0.26
model-1581649223,1581649230.175,0.5,0.25,0.49,0.25
model-1581649223,1581649230.34,0.55,0.25,0.67,0.24
model-1581649223,1581649230.508,0.56,0.24,0.51,0.25
model-1581649223,1581649230.665,0.6,0.24,0.65,0.24
model-1581649223,1581649230.831,0.67,0.24,0.6,0.24
model-1581649223,1581649231.002,0.54,0.24,0.54,0.24
model-1581649223,1581649231.161,0.55,0.25,0.5,0.25
model-1581649223,1581649231.328,0.51,0.25,0.5,0.25
model-1581649223,1581649231.495,0.65,0.24,0.65,0.23
model-1581649223,1581649231.66,0.56,0.23,0.7,0.22
model-1581649223,1581649231.822,0.6,0.23,0.53,0.26
model-1581649223,1581649231.983,0.58,0.26,0.58,0.24
model-1581649223,1581649232.146,0.59,0.24,0.56,0.25
model-1581649223,1581649232.313,0.51,0.25,0.52,0.25
model-1581649223,1581649232.48,0.46,0.25,0.55,0.24
model-1581649223,1581649232.644,0.54,0.24,0.68,0.23
model-1581649223,1581649232.81,0.54,0.24,0.61,0.23
model-1581649223,1581649232.971,0.63,0.23,0.6,0.24
model-1581649223,1581649233.134,0.5,0.25,0.65,0.23
model-1581649223,1581649233.303,0.54,0.25,0.66,0.23
model-1581649223,1581649233.469,0.54,0.25,0.47,0.25
model-1581649223,1581649233.638,0.54,0.23,0.5,0.25
model-1581649223,1581649233.802,0.51,0.25,0.54,0.24
model-1581649223,1581649233.966,0.52,0.25,0.68,0.24
model-1581649223,1581649234.133,0.61,0.23,0.64,0.24
model-1581649223,1581649234.3,0.61,0.24,0.48,0.26
model-1581649223,1581649234.465,0.5,0.25,0.53,0.24
model-1581649223,1581649234.629,0.47,0.25,0.53,0.24
model-1581649223,1581649234.789,0.55,0.24,0.5,0.25
model-1581649223,1581649234.951,0.5,0.24,0.56,0.25
model-1581649223,1581649235.123,0.49,0.25,0.55,0.25
model-1581649223,1581649235.287,0.57,0.25,0.59,0.24
model-1581649223,1581649235.449,0.64,0.23,0.57,0.24
model-1581649223,1581649235.618,0.65,0.24,0.58,0.24
model-1581649223,1581649235.783,0.51,0.24,0.57,0.24
model-1581649223,1581649235.953,0.58,0.24,0.5,0.26
model-1581649223,1581649236.117,0.61,0.24,0.54,0.25
model-1581649223,1581649236.28,0.53,0.25,0.53,0.25
model-1581649223,1581649236.441,0.55,0.24,0.57,0.23
model-1581649223,1581649236.603,0.6,0.24,0.59,0.24
model-1581649223,1581649236.767,0.53,0.24,0.61,0.25
model-1581649223,1581649236.932,0.54,0.24,0.68,0.24
model-1581649223,1581649237.102,0.57,0.24,0.54,0.24
model-1581649223,1581649237.27,0.54,0.25,0.5,0.25
model-1581649223,1581649237.424,0.61,0.24,0.61,0.24
model-1581649223,1581649237.592,0.57,0.24,0.6,0.24
model-1581649223,1581649237.754,0.66,0.23,0.58,0.25
model-1581649223,1581649237.921,0.61,0.24,0.68,0.24
model-1581649223,1581649238.081,0.55,0.25,0.67,0.23
model-1581649223,1581649238.247,0.65,0.23,0.69,0.23
model-1581649223,1581649238.411,0.54,0.24,0.64,0.23
model-1581649223,1581649238.575,0.58,0.24,0.58,0.24
model-1581649223,1581649238.737,0.6,0.23,0.58,0.25
model-1581649223,1581649238.913,0.61,0.24,0.61,0.23
model-1581649223,1581649239.075,0.68,0.23,0.68,0.22
model-1581649223,1581649239.242,0.63,0.24,0.62,0.23
model-1581649223,1581649239.425,0.64,0.24,0.67,0.22
model-1581649223,1581649239.602,0.57,0.23,0.65,0.22
model-1581649223,1581649239.772,0.53,0.25,0.61,0.24
model-1581649223,1581649239.936,0.66,0.22,0.55,0.23
model-1581649223,1581649240.102,0.57,0.24,0.65,0.22
model-1581649223,1581649240.265,0.61,0.23,0.56,0.25
model-1581649223,1581649240.432,0.6,0.23,0.59,0.24
model-1581649223,1581649240.604,0.65,0.22,0.6,0.23
model-1581649223,1581649240.772,0.55,0.24,0.63,0.22
model-1581649223,1581649240.939,0.59,0.23,0.59,0.25
model-1581649223,1581649241.099,0.65,0.22,0.59,0.22
model-1581649223,1581649241.267,0.66,0.22,0.67,0.23
model-1581649223,1581649241.43,0.52,0.25,0.57,0.25
model-1581649223,1581649241.595,0.61,0.24,0.58,0.24
model-1581649223,1581649241.76,0.67,0.23,0.67,0.23
model-1581649223,1581649241.927,0.67,0.22,0.72,0.2
model-1581649223,1581649242.092,0.66,0.21,0.66,0.24
model-1581649223,1581649242.256,0.68,0.22,0.68,0.22
model-1581649223,1581649242.421,0.66,0.23,0.64,0.23
model-1581649223,1581649242.591,0.64,0.22,0.66,0.22
model-1581649223,1581649242.754,0.6,0.23,0.69,0.22
model-1581649223,1581649242.915,0.63,0.24,0.66,0.22
model-1581649223,1581649243.083,0.7,0.22,0.61,0.24
model-1581649223,1581649243.248,0.58,0.24,0.62,0.23
model-1581649223,1581649243.413,0.6,0.23,0.6,0.23
model-1581649223,1581649243.583,0.61,0.23,0.69,0.21
model-1581649223,1581649243.747,0.6,0.24,0.63,0.23
model-1581649223,1581649243.908,0.61,0.24,0.57,0.24
model-1581649223,1581649244.079,0.61,0.23,0.67,0.22
model-1581649223,1581649244.251,0.54,0.24,0.67,0.21
model-1581649223,1581649244.415,0.62,0.22,0.59,0.24
model-1581649223,1581649244.583,0.65,0.23,0.63,0.23
model-1581649223,1581649244.75,0.68,0.22,0.68,0.22
model-1581649223,1581649244.915,0.68,0.21,0.59,0.22
model-1581649223,1581649245.081,0.62,0.24,0.62,0.23
model-1581649223,1581649245.248,0.64,0.22,0.67,0.21
model-1581649223,1581649245.413,0.68,0.22,0.6,0.23
model-1581649223,1581649245.578,0.6,0.23,0.69,0.21
model-1581649223,1581649245.742,0.75,0.2,0.61,0.22
model-1581649223,1581649245.908,0.56,0.26,0.72,0.2
model-1581649223,1581649246.075,0.64,0.22,0.61,0.23
model-1581649223,1581649246.243,0.61,0.23,0.55,0.24
model-1581649223,1581649246.409,0.73,0.2,0.6,0.24
model-1581649223,1581649246.569,0.66,0.21,0.64,0.24
model-1581649223,1581649246.737,0.66,0.21,0.73,0.2
model-1581649223,1581649246.902,0.6,0.24,0.67,0.21
model-1581649223,1581649247.067,0.52,0.26,0.6,0.24
model-1581649223,1581649247.23,0.64,0.22,0.64,0.21
model-1581649223,1581649247.393,0.62,0.23,0.59,0.23
model-1581649223,1581649247.553,0.58,0.25,0.64,0.23
model-1581649223,1581649247.725,0.7,0.22,0.7,0.21
model-1581649223,1581649247.892,0.74,0.2,0.65,0.21
model-1581649223,1581649248.055,0.66,0.22,0.66,0.22
model-1581649223,1581649248.22,0.62,0.23,0.57,0.23
model-1581649223,1581649248.384,0.7,0.2,0.58,0.23
model-1581649223,1581649248.552,0.65,0.22,0.61,0.23
model-1581649223,1581649248.717,0.6,0.24,0.67,0.21
model-1581649223,1581649248.884,0.66,0.21,0.64,0.23
model-1581649223,1581649249.048,0.63,0.24,0.61,0.23
model-1581649223,1581649249.213,0.63,0.24,0.55,0.22
model-1581649223,1581649249.381,0.58,0.24,0.62,0.23
model-1581649223,1581649249.547,0.61,0.24,0.68,0.22
model-1581649223,1581649249.71,0.67,0.22,0.58,0.23
model-1581649223,1581649249.871,0.54,0.24,0.64,0.23
model-1581649223,1581649250.037,0.61,0.22,0.63,0.23
model-1581649223,1581649250.212,0.57,0.23,0.71,0.22
model-1581649223,1581649250.367,0.68,0.21,0.66,0.21
model-1581649223,1581649250.531,0.71,0.21,0.65,0.22
model-1581649223,1581649250.698,0.71,0.21,0.65,0.22
model-1581649223,1581649250.863,0.66,0.22,0.66,0.22
model-1581649223,1581649251.027,0.68,0.2,0.74,0.19
model-1581649223,1581649251.192,0.6,0.24,0.61,0.22
model-1581649223,1581649251.358,0.69,0.21,0.62,0.24
model-1581649223,1581649251.522,0.67,0.2,0.66,0.22
model-1581649223,1581649251.687,0.59,0.22,0.63,0.23
model-1581649223,1581649252.198,0.67,0.22,0.65,0.23
model-1581649223,1581649252.355,0.68,0.2,0.66,0.22
model-1581649223,1581649252.51,0.58,0.24,0.62,0.23
model-1581649223,1581649252.669,0.64,0.22,0.65,0.21
model-1581649223,1581649252.839,0.61,0.22,0.66,0.21
model-1581649223,1581649253.008,0.76,0.19,0.67,0.21
model-1581649223,1581649253.172,0.55,0.25,0.65,0.21
model-1581649223,1581649253.337,0.6,0.22,0.59,0.25
model-1581649223,1581649253.504,0.61,0.23,0.62,0.23
model-1581649223,1581649253.665,0.47,0.29,0.63,0.22
model-1581649223,1581649253.831,0.65,0.22,0.63,0.23
model-1581649223,1581649253.996,0.63,0.23,0.62,0.24
model-1581649223,1581649254.164,0.54,0.24,0.53,0.24
model-1581649223,1581649254.326,0.68,0.21,0.57,0.25
model-1581649223,1581649254.493,0.58,0.23,0.48,0.25
model-1581649223,1581649254.659,0.56,0.24,0.54,0.25
model-1581649223,1581649254.822,0.57,0.23,0.61,0.23
model-1581649223,1581649254.987,0.6,0.24,0.6,0.24
model-1581649223,1581649255.149,0.7,0.23,0.61,0.24
model-1581649223,1581649255.312,0.64,0.22,0.59,0.24
model-1581649223,1581649255.478,0.59,0.23,0.59,0.24
model-1581649223,1581649255.641,0.62,0.22,0.58,0.23
model-1581649223,1581649255.805,0.61,0.23,0.66,0.22
model-1581649223,1581649255.971,0.68,0.23,0.55,0.24
model-1581649223,1581649256.132,0.54,0.25,0.7,0.21
model-1581649223,1581649256.292,0.72,0.22,0.61,0.24
model-1581649223,1581649256.458,0.54,0.25,0.68,0.22
model-1581649223,1581649256.62,0.63,0.23,0.62,0.23
model-1581649223,1581649256.791,0.67,0.22,0.65,0.23
model-1581649223,1581649256.955,0.64,0.22,0.59,0.24
model-1581649223,1581649257.127,0.67,0.22,0.66,0.22
model-1581649223,1581649257.29,0.61,0.23,0.61,0.22
model-1581649223,1581649257.457,0.57,0.24,0.65,0.23
model-1581649223,1581649257.622,0.58,0.22,0.69,0.2
model-1581649223,1581649257.787,0.59,0.24,0.74,0.21
model-1581649223,1581649257.953,0.7,0.2,0.62,0.24
model-1581649223,1581649258.118,0.53,0.27,0.62,0.21
model-1581649223,1581649258.281,0.66,0.2,0.63,0.24
model-1581649223,1581649258.45,0.54,0.26,0.7,0.21
model-1581649223,1581649258.618,0.73,0.21,0.71,0.22
model-1581649223,1581649258.785,0.56,0.25,0.6,0.23
model-1581649223,1581649258.951,0.6,0.22,0.6,0.23
model-1581649223,1581649259.116,0.65,0.22,0.63,0.23
model-1581649223,1581649259.275,0.66,0.21,0.55,0.25
model-1581649223,1581649259.437,0.59,0.23,0.64,0.22
model-1581649223,1581649259.606,0.71,0.2,0.7,0.22
model-1581649223,1581649259.776,0.6,0.22,0.7,0.22
model-1581649223,1581649259.942,0.66,0.22,0.6,0.23
model-1581649223,1581649260.109,0.62,0.23,0.69,0.21
model-1581649223,1581649260.27,0.66,0.21,0.58,0.23
model-1581649223,1581649260.438,0.68,0.21,0.59,0.23
model-1581649223,1581649260.612,0.6,0.23,0.66,0.23
model-1581649223,1581649260.776,0.61,0.23,0.64,0.23
model-1581649223,1581649260.937,0.67,0.22,0.66,0.22
model-1581649223,1581649261.108,0.65,0.22,0.6,0.23
model-1581649223,1581649261.274,0.61,0.23,0.7,0.21
model-1581649223,1581649261.44,0.64,0.23,0.75,0.19
model-1581649223,1581649261.604,0.65,0.22,0.6,0.22
model-1581649223,1581649261.776,0.62,0.23,0.6,0.25
model-1581649223,1581649261.943,0.6,0.24,0.64,0.23
model-1581649223,1581649262.111,0.67,0.22,0.68,0.21
model-1581649223,1581649262.277,0.65,0.23,0.7,0.22
model-1581649223,1581649262.441,0.72,0.2,0.66,0.22
model-1581649223,1581649262.61,0.59,0.23,0.68,0.21
model-1581649223,1581649262.776,0.57,0.24,0.65,0.23
model-1581649223,1581649262.94,0.6,0.22,0.64,0.21
model-1581649223,1581649263.105,0.67,0.21,0.63,0.21
model-1581649223,1581649263.268,0.65,0.22,0.62,0.23
model-1581649223,1581649263.395,0.75,0.21,0.59,0.22
model-1581649223,1581649263.563,0.79,0.19,0.75,0.2
model-1581649223,1581649263.734,0.7,0.2,0.68,0.21
model-1581649223,1581649263.9,0.62,0.21,0.66,0.21
model-1581649223,1581649264.069,0.65,0.22,0.68,0.2
model-1581649223,1581649264.23,0.61,0.21,0.62,0.21
model-1581649223,1581649264.391,0.73,0.2,0.7,0.21
model-1581649223,1581649264.562,0.64,0.22,0.59,0.22
model-1581649223,1581649264.732,0.58,0.24,0.66,0.21
model-1581649223,1581649264.901,0.69,0.21,0.71,0.19
model-1581649223,1581649265.066,0.68,0.2,0.67,0.2
model-1581649223,1581649265.231,0.71,0.18,0.66,0.22
model-1581649223,1581649265.395,0.68,0.2,0.68,0.2
model-1581649223,1581649265.565,0.6,0.24,0.62,0.22
model-1581649223,1581649265.747,0.64,0.2,0.67,0.22
model-1581649223,1581649265.915,0.65,0.22,0.71,0.21
model-1581649223,1581649266.082,0.76,0.2,0.71,0.19
model-1581649223,1581649266.245,0.62,0.23,0.72,0.19
model-1581649223,1581649266.413,0.64,0.21,0.7,0.19
model-1581649223,1581649266.577,0.67,0.22,0.72,0.19
model-1581649223,1581649266.737,0.64,0.22,0.73,0.19
model-1581649223,1581649266.904,0.62,0.21,0.73,0.18
model-1581649223,1581649267.069,0.73,0.22,0.62,0.22
model-1581649223,1581649267.233,0.63,0.23,0.7,0.2
model-1581649223,1581649267.401,0.56,0.25,0.72,0.18
model-1581649223,1581649267.566,0.6,0.23,0.69,0.21
model-1581649223,1581649267.73,0.68,0.21,0.73,0.2
model-1581649223,1581649267.893,0.67,0.2,0.65,0.22
model-1581649223,1581649268.806,0.56,0.24,0.69,0.21
model-1581649223,1581649268.973,0.76,0.18,0.65,0.21
model-1581649223,1581649269.137,0.78,0.18,0.7,0.22
